KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese txt_UGmuO,Card Dealer,,,,,,,,Карточный дилер,,,,,,,,
dialogue_S808i,<color=#ffffff> Access </color>the main <color=#ffffff>command console</color> on the <color=#fbff00>bridge </color>to reactivate the assembly process! @w2 \n\nCaution: @w2 Extraction of file data from the fail-safe cache will self-destruct the array!,,,,,,,,<color=#ffffff> Доступ </color>к главной <color=#ffffff>командной консоли</color> на мосту <color=#fbff00> </color> для повторной активации процесса сборки! @w2 \n\nВнимание: @w2 Извлечение данных файла из отказоустойчивого кэша приведет к самоуничтожению массива!,,,,,,,,
dialogue_umGeK,..Commando codes reassembled.. \n@w2 ..Override Code BLACK accepted.. \n@w2 ..Access granted..\n@w2 ..Updating Waverider database..\n@w2 ..IDA service reinitializing..,,,,,,,,..Коды коммандос собраны заново.. \n@w2 ..Код переопределения ЧЕРНЫЙ принят.. \n@w2 ..Доступ предоставлен..\n@w2 ..Обновление базы данных Waverider..\n@w2 ..Повторная инициализация службы IDA..,,,,,,,,
dialogue_q8mSq,<i>It's about time!</i>,,,,,,,,<i>Самое время!</i>,,,,,,,,
dialogue_A8Ium,Hello Commander! @w2 You managed to reactivate my systems! @w2 And I might owe you some explanations. @w2\n.. @w2\nI am afraid there is a little information that relates to our @w1 .. @w1 issues on Apollon station and @w1 .. @w1 our voyage @w1 .. @w1 that I was not able to reveal to you.,,,,,,,,"Привет, командир! @w2 Тебе удалось активировать мои системы! @w2 И я, возможно, должен вам кое-что объяснить. @w2\n.. @w2\nБоюсь, что есть небольшая информация, касающаяся наших @w1 .. @w1 проблем на станции Аполлон и @w1 .. @w1 нашего путешествия @w1 .. @w1, которую я не смог вам раскрыть.",,,,,,,,
dialogue_Gh8i0,"I am afraid I am still partially blocked from some important files by the remains of the Waverider Protocol. @w2 \n\nBut thanks to you, retrieving the code sequence for CODE BLACK, I am now able to remove the digital seals. @w2\n\nWhat I can say, after having analyzed just the raw data I can now access .. @w2 this whole transport to Andromeda did not happen by accident.",,,,,,,,"Боюсь, что я все еще частично заблокирован от некоторых важных файлов остатками протокола Waverider. @w2 \n\nНо благодаря вам, получив кодовую последовательность для ЧЕРНОГО КОДА, я теперь могу снять цифровые печати. @w2\n\nЧто я могу сказать, проанализировав только необработанные данные, к которым я теперь могу получить доступ ... @w2 весь этот транспорт на Андромеду произошел не случайно.",,,,,,,,
dialogue_48OSm,<i>That would be quite disturbing.</i>,,,,,,,,<i>Это было бы весьма тревожно.</i>,,,,,,,,
dialogue_aCWKm,"You are right. @w2 It should be impossible to have foreseen the complex sequence of events up to this point. \n\n@w2 I have no answer for that, Commander. \n\n@w2 However, with the new data, I have further analyzed our current situation.",,,,,,,,"Вы правы. @w2 Невозможно было предвидеть сложную последовательность событий до этого момента. \n\n@w2 У меня нет ответа на это, коммандер. \n\n@w2 Однако, с новыми данными, я дополнительно проанализировал нашу текущую ситуацию.",,,,,,,,
dialogue_se88m,<i>Please summarize the mess</i>,,,,,,,,"<i>Пожалуйста, подведите итог беспорядку</i>",,,,,,,,
dialogue_Su00i,"This whole operation seems to have had totally different goals than the ones the teams were told. @w2 The official story was, we would be going on a short trip to Proxima Centauri to get more Pentaxid to help Earth survive. \n\n@w2 The fleet left the Jupiter orbit - forced by the Waverider Protocol as it seems - and ended up billions of light years beyond that point! @w2 In Andromeda! @p9 The irregular Vortex we were dragged into might have been the reason for the passage to Andromeda. \n\n@w2 A wavefront, which pushed us further than the warp drives could ever have achieved alone. @w2 It seems like this was finely planned up to the very second. @w2 Although I'm not sure if our little one-year delay was planned as well or just an accident either. @p9 Anyways. @w2 As far as we know, the fleet was attacked immediately upon arrival here .. @w2 which makes me think, those Zirax were waiting for them. @w2 Or they simply ended up in a galactic hornet's nest,  where everyone is pretty nervous. @w2 Shoot first, ask later. @w2 \n\nSimilar things might have happened before. @w2 Not sure if the council knew about that .. @w2 but they armed the fleet as much as possible.",,,,,,,,"Вся эта операция, похоже, преследовала совершенно другие цели, чем те, о которых говорили командам. @w2 Официальная история заключалась в том, что мы отправимся в короткую поездку на Проксиму Центавра, чтобы получить больше Пентаксида, чтобы помочь Земле выжить. \n\n@w2 Флот покинул орбиту Юпитера - как кажется, вынужденный Протоколом Вейверайдера - и оказался за миллиарды световых лет от этой точки! @w2 В Андромеде! @p9 Нерегулярный Вихрь, в который нас затянуло, мог быть причиной перехода к Андромеде. \n\n@w2 Волновой фронт, который продвинул нас дальше, чем могли бы достичь только варп-двигатели. @w2 Похоже, что это было тщательно спланировано до самой секунды. @w2 Хотя я не уверен, была ли наша небольшая задержка на один год запланирована или это просто несчастный случай. @p9 В любом случае. @w2 Насколько нам известно, флот был атакован сразу же по прибытии сюда .. @w2 что заставляет меня думать, что эти зираксы ждали их. @w2 Или они просто оказались в галактическом осином гнезде, где все очень нервничают. @w2 Сначала стреляй, потом спрашивай. @w2 \n\nПодобные вещи могли происходить и раньше. @w2 Не уверен, что совет знал об этом ... @w2 но они вооружили флот как можно больше.",,,,,,,,
dialogue_aOWOW,<i>A risk that probably did not pay out?</i>,,,,,,,,"<i>Риск, который, вероятно, не оправдался?</i>",,,,,,,,
dialogue_umSeK,"Probably. @w2 I found the last available bridge protocol. @w2 \n\nIt is partially destroyed, though: \n@p9 July 26, 2473\n@w2 Admiral Benner \n@w2 Commander Mercer \n@p9 <color=#ffffff>[M]</color> Sir! We can't wait any longer. @w2 The unknown enemy is amassing more and more ships. @w2 We've already lost two transports and the TITAN will not stand a chance. @w2 Please, get to the shuttle! \n@w2 <color=#9c9c9c>[Bn]</color> Mercer, this is not your command. @w2 Get out of here @w2 and take Yaden with you. @w2 We still must investigate the anomaly we found when entering this system. @w2 I will report to Admiral Perez on the GRAND. \n@w2 <color=#ffffff>[M]</color> How shall we..? \n@w2 < loud explosion > @w2 < log damaged > \n@p9 <color=#9c9c9c>[Bn]</color> This is Admiral Benner! @w2 All personnel, abandon ship! @w2 I repeat. @w2 ABANDON SHIP! @w2 The TITAN is lost! @w2 All personnel go to the rescue pods! \n@w2 <color=#9c9c9c>[Bn]</color> The GRAND and the rest of the fleet will warp out any minute. I rep... \n@w2 <color=#9c9c9c>[Bn]</color> THEIA! @w2 Make contact to .. @w2 ..  the GRAND. \n@w2 <color=#ffffff>[THEIA] </color>Our transceiver is damaged. We can send only, Vice Admiral. \n@w2 <color=#ffffff>[THEIA]</color> Contact established! \n@p9 <color=#9c9c9c>[Bn]</color> Perez.. listen .. @w2 I don't have a lot of time left. @w2 We are pulling the enemies away from you! \n\n@w2 .. we have de..cted the an...old relict! @w2 A planetary remnant! @w2 The wavefront .. originates from there! @w2 We need to .. stay away from .. \n\n@w2 <i>..end of message..</i>",,,,,,,,"Возможно. @w2 Я нашел последний доступный протокол моста. @w2 \n\nОн частично разрушен, хотя: \n@p9 26 июля 2473 года\n@w2 Адмирал Беннер \n@w2 Коммандер Мерсер \n@p9 <color=#ffffff>[M]</color> Сэр! Мы больше не можем ждать. @w2 Неизвестный враг собирает все больше и больше кораблей. @w2 Мы уже потеряли два транспорта, и у ТИТАНА не будет ни единого шанса. @w2 Пожалуйста, доберитесь до шаттла! \n@w2 <color=#9c9c9c>[Bn]</color> Мерсер, это не твоя команда. @w2 Убирайся отсюда @w2 и возьми с собой Ядена. @w2 Мы все еще должны исследовать аномалию, которую мы обнаружили при входе в эту систему. @w2 Я доложу адмиралу Пересу о ВЕЛИКОМ. \n@w2 <color=#ffffff>[M]</color> Как же мы..? \n@w2 < loud explosion > @w2 < log damaged > \n@p9 <color=#9c9c9c>[Bn]</color> Это адмирал Беннер! @w2 Весь персонал, покинуть корабль! @w2 Я повторяю. @w2 ПОКИНУТЬ КОРАБЛЬ! @w2 ТИТАН потерян! @w2 Весь персонал идет к спасательным капсулам! \n@w2 <color=#9c9c9c>[Bn]</color> ГРАНД и остальная часть флота могут уйти в любую минуту. Я представитель... \n@w2 <color=#9c9c9c>[Bn]</color> ТЕЙЯ! @w2 Установить контакт с .. @w2 .. ВЕЛИКИЙ. \n@w2 <color=#ffffff>[THEIA] </color>Наш трансивер поврежден. Мы можем послать только, вице-адмирал. \n@w2 <color=#ffffff>[THEIA]</color> Контакт установлен! \n@p9 <color=#9c9c9c>[Bn]</color> Перес... послушай .. @w2 У меня осталось не так много времени. @w2 Мы оттягиваем врагов от вас! \n\n@w2 ... мы нашли...древнюю реликвию! @w2 Планетарный остаток! @w2 Волновой фронт ... исходит оттуда! @w2 Нам нужно .. держаться подальше от .. \n\n@w2 <i>..конец сообщения..</i>",,,,,,,,
dialogue_QeGiq,<i>At least something</i>,,,,,,,,"<i>По крайней мере, что-то </i>",,,,,,,,
dialogue_4GVC8," At least we know, most of the fleet survived and retreated to an undisclosed location.",,,,,,,," По крайней мере, мы знаем, что большая часть флота выжила и отступила в неизвестном месте.",,,,,,,,
dialogue_KCI8a,<i>Dead end for now?</i>,,,,,,,,<i>Тупик на данный момент?</i>,,,,,,,,
dialogue_O48GS,"Not necessarily! \n\n@w2 Although that hidden subroutine knocked me out, the suit subsystems still gathered information. \n@w2 It seems like the long range antenna array of this wreckage is still working! \n\n@w2 If I can power them for just a few minutes, we could send an emergency broadcast. \n@p9 But this would mean the Zirax would send everything they have at this position. Given the military sites nearby, this will leave you with only a few moments to get prepared for them. @w2 <color=#ffffff>Better fight them with your vessel</color>, than on foot. \n\n@w2 Either way. You need to keep the troops busy for a few minutes, until the antenna completes sending the signal.",,,,,,,,"Не обязательно! \n\n@w2 Хотя эта скрытая подпрограмма вырубила меня, подсистемы скафандра все еще собирали информацию. \n@w2 Похоже, что дальнодействующая антенная решетка этого обломка все еще работает! \n\n@w2 Если я смогу включить их всего на несколько минут, мы могли бы отправить экстренную передачу. \n@p9 Но это означало бы, что Зиракс отправят все, что у них есть на этой позиции. Учитывая близлежащие военные объекты, у вас останется всего несколько минут, чтобы подготовиться к ним. @w2 <color=#ffffff>Лучше сразиться с ними на своем судне</color>, чем пешком. \n\n@w2 В любом случае. Вам нужно занять войска в течение нескольких минут, пока антенна не завершит отправку сигнала.",,,,,,,,
dialogue_mCPuW,<i>Lock and Load</i>,,,,,,,,<i>Блокировка и загрузка</i>,,,,,,,,
dialogue_iKWq8,<i>They do not seem to be surprised ...</i>,,,,,,,,"<i>Они, кажется, не удивлены ...</i>",,,,,,,,
dialogue_0FkAC,"We have met others of your terran tribe a while ago. @w2\n\nAnd yes... @w2 Our settlement might look primitive to you, but we are not primitives. @w2\n\nWe have intentionally chosen this life!",,,,,,,,"Некоторое время назад мы встречались с другими представителями вашего земного племени. @w2\n\nИ да... @w2 Наше поселение может показаться вам примитивным, но мы не примитивы. @w2\n\nМы намеренно выбрали эту жизнь!",,,,,,,,
dialogue_Oms8q,"No worries, stranger. Mehakka! @w2\n\n If you were falsely led to believe that we are just a primitive tribe, then this is proof we have succeeded. We've spent an era cultivating this falsehood. Our ongoing efforts to hide our knowledge and talents from .. @w2 .. others .. @w2 is how we would have it.",,,,,,,,"Не беспокойся, незнакомец. Мехакка! @w2\n\n Если вас ложно заставили поверить, что мы всего лишь примитивное племя, то это доказательство того, что мы преуспели. Мы потратили целую эпоху, культивируя эту ложь. Наши постоянные усилия по сокрытию наших знаний и талантов от .. @w2 .. других .. @w2 вот как мы это сделаем.",,,,,,,,
dialogue_q8Cui,<i>What's this about other terrans?</i>,,,,,,,,<i>Что это за история с другими землянами?</i>,,,,,,,,
dialogue_GuW4K,I know how to survive,,,,,,,,"Я знаю, как выжить",,,,,,,,
dialogue_m84qK," Hmm ... that's interesting, what you say. @w2 \nThis hasn't been reported since ...@w2 ... @w2 There is .. @w2 or maybe ... @w2 hmm. @w3 \nI wonder if it is you that ... ? @p9 ... @p9 The following might sound strange to you, but may I ask you to buy ONE Sprout from our trader and then come back to me?",,,,,,,," Хмм... интересно, что ты говоришь. @w2 \nС тех пор об этом не сообщалось ...@w2 ... @w2 Есть ... @w2 или, может быть ... @w2 хм. @w3 \nИнтересно, это ты...? @p9 ... @p9 Следующее может показаться вам странным, но могу ли я попросить вас купить ОДИН Росток у нашего торговца, а затем вернуться ко мне?",,,,,,,,
dialogue_aOWKq,<i>Er .. ah .. Sure.</i>,,,,,,,,<i>Э ... а .. Конечно.</i>,,,,,,,,
dialogue_SO4Oi,"Commander. @w2 There is no sign of the warriors. @w2\n\nOn the positive side: While we are here, you should have a closer look at these inscription plates.",,,,,,,,"Командир. @w2 Нет никаких признаков воинов. @w2\n\nС положительной стороны: Пока мы здесь, вам следует поближе взглянуть на эти таблички с надписями.",,,,,,,,
dialogue_0KCWe,<i>Maybe there is a hidden basement?</i>,,,,,,,,"<i>Может быть, там есть скрытый подвал?</i>",,,,,,,,
dialogue_iC0S4,<i>Legacy? Infinite ... what?</i>,,,,,,,,<i>Наследие? Бесконечный... что?</i>,,,,,,,,
dialogue_WQiCi,<i>Out of here. QUICK!</i>,,,,,,,,<i>Убирайся отсюда. БЫСТРО!</i>,,,,,,,,
dialogue_i00WE,<i>Tell about the infected warrior</i>,,,,,,,,<i>Расскажите о зараженном воине</i>,,,,,,,,
dialogue_UOOs8,<i>The inscriptions were damaged.</i>,,,,,,,,<i>Надписи были повреждены.</i>,,,,,,,,
dialogue_CmmW0,<i>Describe Prisoner Kar'han</i>,,,,,,,,<i>Опишите Пленника Кар'хана</i>,,,,,,,,
dialogue_iq4im,<i>Same to you!</i>,,,,,,,,<i>И тебе того же!</i>,,,,,,,,
dialogue_4uOmO,Commander! @w2 We are receiving a priority message from agent Kezzel!,,,,,,,,Командир! @w2 Мы получаем приоритетное сообщение от агента Кеззела!,,,,,,,,
dialogue_mOOai,"Hello my friend! @w2 I am happy to see you still alive ... @w2 This is kind of an urgent call. @w2 We have received some alarming info @w2 ..about the Legacy! @w2 Seems there is more behind it as we hoped.  \n\n@w2 Long story short: @w2 We heard from Polaris officials that they've lost one of their capital vessels - @w2 the Ilmarinen.\n@p9 The vessel was exploring distant systems for the last few years. @w2 It's goal was to find new worlds and new resources. @w2 The company lost contact with the ship about half a year ago. @w2\nThey have found its trace, @w2 but because of the Zirax patrols getting much more frequent in the months since your people's arrival, @w2 they are not able to officially investigate themselves. @w2 Now they are asking if we could lend them a hand.",,,,,,,,"Привет, мой друг! @w2 Я счастлив видеть тебя еще живым ... @w2 Это своего рода срочный звонок. @w2 Мы получили тревожную информацию @w2 ..о Наследии! @w2 Кажется, за этим стоит нечто большее, как мы и надеялись.  \n\n@w2 Короче говоря: @w2 Мы слышали от официальных лиц ""Поляриса"", что они потеряли одно из своих капитальных судов - ""Ильмаринен"".@w2 Судно исследовало отдаленные системы в течение последних нескольких лет. \n@p9 Его целью было найти новые миры и новые ресурсы. @w2 Компания потеряла связь с кораблем около полугода назад. @w2Они нашли его след, @w2\n но из-за того, что патрули Зиракса стали намного чаще в течение нескольких месяцев после прибытия ваших людей, @w2 они не могут официально расследовать себя. @w2 Теперь они спрашивают, не могли бы мы помочь им.@w2",,,,,,,,
dialogue_gmCaS,<i>And with 'we' you actually mean me.. correct?</i>,,,,,,,,"<i>И под "" мы "" ты на самом деле имеешь в виду меня ... правильно?</i>",,,,,,,,
dialogue_ue8mO,Theeeeeeeesss issss ssstation O34-A @w4 Mineeeeeefffield Control hub @p9,,,,,,,,Theeeeeeeesss isss ssstation O34-A @w4 Концентратор управления Mineeeeeeffield @p9,,,,,,,,
dialogue_IWiqu,<i>(Punch the console)</i>,,,,,,,,<i>(Ударьте кулаком по консоли)</i>,,,,,,,,
dialogue_sS00q,Override code accepted! @w3 \n\nPlease make your choice,,,,,,,,"Код переопределения принят! @w3 \n\nПожалуйста, сделайте свой выбор",,,,,,,,
dialogue_G8jO8,An unexpected error occured! @w3 \n\nDo you want to send the error information to the service crew?,,,,,,,,Произошла неожиданная ошибка! @w3 \n\nВы хотите отправить информацию об ошибке в службу поддержки?,,,,,,,,
dialogue_aQOqK,There is an open application running: @w2 Message 239 @w4 \n\nClose anyway?,,,,,,,,"Есть открытое приложение, запущенное: @w2 Сообщение 239 @w4 \n\nЗакрыть в любом случае?",,,,,,,,
dialogue_SmCiA,"Ilmarinen Exploration Crew, \n@w2 2nd Commander Fract'alite. \n\n@w2 THIS IS a WARNING to the pilot approaching this station! \n@w2 Hold your distance, pick up this message and relay it to the Polaris HQ! \n@w2 The Ilmarinen is heading for this planet, but it is not under our control! \n@p9 To anyone who is reading this: @w2 Code Omega! @w3 DESTROY that whole ship! \n@w2 We picked something up, which killed the entire crew and took control of the ship. @w2 We managed to survive long enough to find this station and send this recorded warning, @w2 but no doubt we are already dead. @w2 Do not search for survivors. \n@p9 I repeat: @w4 DESTROY that ship and this station as well with the strongest weapons you have! @w2 Do NOT leave even dust! \n@p9 I am so sorry. @w2 Chief SaintJohn was absolutely right from the beginning. @w2 \nWe might have revived the dark times. \n\n@w2 May the galaxy forgive us ..",,,,,,,,"Разведывательный экипаж Ильмаринена, \n@w2 2-й командир Фракталите. \n\n@w2 ЭТО ПРЕДУПРЕЖДЕНИЕ пилоту, приближающемуся к этой станции! \n@w2 Держитесь на расстоянии, возьмите это сообщение и передайте его в штаб-квартиру Polaris! \n@w2 ""Ильмаринен"" направляется к этой планете, но она не находится под нашим контролем! \n@p9 Всем, кто читает это: @w2 Код Омега! @w3 УНИЧТОЖЬТЕ весь этот корабль! \n@w2 Мы подобрали что-то, что убило весь экипаж и взяло под контроль корабль. @w2 Нам удалось выжить достаточно долго, чтобы найти эту станцию и отправить это записанное предупреждение, @w2 но, без сомнения, мы уже мертвы. @w2 Не ищите выживших. \n@p9 Я повторяю: @w4 УНИЧТОЖЬТЕ этот корабль и эту станцию самым сильным оружием, которое у вас есть! @w2 НЕ оставляйте даже пыли! \n@p9 Мне так жаль. @w2 Шеф Сент-Джон был абсолютно прав с самого начала. @w2 \nМы могли бы возродить темные времена. \n\n@w2 Да простит нас галактика ..",,,,,,,,
dialogue_qmKeO," Authorization Code.. @w2 @w2 .. accepted. \n\nListing available logs .. @w2 @w2 .. Log found: SAINTJOHN, Chief Engineer @w2 \n\nPlay?",,,,,,,," Код авторизации.. @w2 @w2 .. принят. \n\nСписок доступных журналов .. @w2 @w2 .. Журнал найден: СЕНТДЖОН, главный инженер @w2 \n\nИграть?",,,,,,,,
dialogue_MG0KG,"Mission day 500. @w2 \nLog entry 197 @w2 \nWe have found something! \n@p9 500 days searching for habitable worlds. 500 days without any success. @w2 We found a lot of resources, sure. But the captain said, we cannot deviate from our mission. @w2 The mining crews will take it easy while we head to the next star. @w2 At least we have found something interesting today. A burnt-out world near a red dwarf. @w2 The captain has allowed me to join the expedition! @w2 This will feel like a holiday after 499 days staring at the sensor logs and cataloging broken doors. @w2 I am quite excited!",,,,,,,,"День миссии 500. @w2 \nЗапись в журнале 197 @w2 \nМы кое-что нашли! \n@p9 500 дней в поисках обитаемых миров. 500 дней без какого-либо успеха. @w2 Конечно, мы нашли много ресурсов. Но капитан сказал, что мы не можем отклониться от нашей миссии. @w2 Шахтерские бригады успокоятся, пока мы отправимся к следующей звезде. @w2 По крайней мере, сегодня мы нашли что-то интересное. Сгоревший мир рядом с красным карликом. @w2 Капитан разрешил мне присоединиться к экспедиции! @w2 Это будет похоже на праздник после 499 дней, когда вы будете смотреть на журналы датчиков и каталогизировать сломанные двери. @w2 Я очень взволнован!",,,,,,,,
dialogue_6SqmC,"Mission day 501. @w2 \nLog entry 202 @w2 \nOfficial Complaint \n@p9 I am adding this to the ship's log, so no one will complain if Hangar B needs to be overhauled. @w2 These science guys could not leave this, this ... @w2 thing ... @w2 on the planet! @w2 Since we need to hurry to the next damn star, they simply brought it aboard the ship! @p2 There is enough room, the captain said. @w2 Sure. @w2 But I'm the one that'll need to explain the damages, scratches and strange melted traces in the hangar. @w2 If it was me, we'd have left it where it was. @w2 \n\nDamn science kids.",,,,,,,,"День миссии 501. @w2 \nЗапись в журнале 202 @w2 \nОфициальная жалоба \n@p9 Я добавляю это в журнал корабля, поэтому никто не будет жаловаться, если ангар B нуждается в капитальном ремонте. @w2 Эти ученые ребята не могли оставить это, это ... @w2 вещь ... @w2 на планете! @w2 Поскольку нам нужно спешить к следующей чертовой звезде, они просто перенесли его на борт корабля! @p2 Там достаточно места, сказал капитан. @w2 Конечно. @w2 Но именно мне нужно будет объяснить повреждения, царапины и странные расплавленные следы в ангаре. @w2 Если бы это был я, мы бы оставили его там, где он был. @w2 \n\nПроклятые дети науки.",,,,,,,,
dialogue_OG4ui,"Mission day 503. @w2 \nLog entry 280 \nMessage to the Captain \n@p9 This mess happening in Hangar B is getting out of control, Frank! @w2 The wreckage has lost ... @w2 weight ... @w2 and even mass, which seems crazy. @w2 Spilling some substance all over the floor. @w2 We have sealed the doors, but I doubt this will keep this slippery stuff inside. @w2 As our lead scientist told me, the wreckage they picked up was covered in a biological substance, which seems to moulder due to the changed atmospheric parameters. @w2 Really great. \n@w2 Can you guys guess who's getting assigned to the cleaning squad?",,,,,,,,"День миссии 503. @w2 \nЗапись в журнале 280 \nСообщение капитану \n@p9 Этот беспорядок, происходящий в ангаре Б, выходит из-под контроля, Фрэнк! @w2 Обломки пропали ... @w2 вес ... @w2 и даже масса, которая кажется сумасшедшей. @w2 Пролив какое-то вещество по всему полу. @w2 Мы запечатали двери, но я сомневаюсь, что это удержит эту скользкую штуку внутри. @w2 Как сказал мне наш ведущий ученый, обломки, которые они подобрали, были покрыты биологическим веществом, которое, похоже, плесневеет из-за изменившихся параметров атмосферы. @w2 Действительно здорово. \n@w2 Можете ли вы, ребята, угадать, кого назначат в отряд уборщиков?",,,,,,,,
dialogue_uabG0,"Mission day 514. @w2 \nLog entry 382 \nPersonal Note 32 \n@p9 What did they bring on board? @w2 These idiots! @w2 This wasn't some sort of biological remamins, melting from the ship. @w2 No, the ship ITSELF is transforming into a semi-liquid state! @w2 And if that wasn't enough, the substance is growing on every surface like a ... @w2 mushroom. @w2 Sending out spores that @w2 - hopefully - @w2 now are being removed from the airducts again. @w2 We might possibly have to cut off this entire section from the ship to prevent this getting out of hand!",,,,,,,,"День миссии 514. @w2 \nЗапись в журнале 382 \nЛичное примечание 32 \n@p9 Что они принесли на борт? @w2 Эти идиоты! @w2 Это не были какие-то биологические ремамины, тающие с корабля. @w2 Нет, САМ корабль переходит в полужидкое состояние! @w2 И если этого было недостаточно, вещество растет на каждой поверхности, как а ... @w2 гриб. @w2 Посылая споры, которые @w2 - надеюсь - @w2 теперь снова удаляются из воздуховодов. @w2 Возможно, нам придется отрезать всю эту секцию от корабля, чтобы это не вышло из-под контроля!",,,,,,,,
dialogue_aCC0S,"Mission day 520. @w2 \nLog entry 420 \nOfficial ship log entry, interim captain of the Ilmarinen, C. SaintJohn. \n@p9 The captain and the 2nd Commander have been sent to the medbay. @w2 As well as a third of the crew. @w2 The spores have led to some serious infections. @w2 We've sent a message to the HQ that all ships are not to make contact with any of these wreckages, which we now refer to as 'Infectors'. @w4 This seems to be what they do. @w2 The report and a warning was sent a day ago. @w2 Until help arrives it might take a while. @w2 I am afraid we have to seal large parts of the ship and flood the areas with decontamination fluids.",,,,,,,,"День миссии 520. @w2 \nЗапись в судовом журнале 420 \nОфициальная запись в судовом журнале, временный капитан ""Ильмаринена"" С. Сент-Джон. \n@p9 Капитан и 2-й командир были отправлены в медпункт. @w2 А также треть экипажа. @w2 Споры привели к некоторым серьезным инфекциям. @w2 Мы отправили сообщение в штаб, что все корабли не должны вступать в контакт ни с одним из этих обломков, которые мы теперь называем ""Инфекторами"". @w4 Похоже, это то, что они делают. @w2 Отчет и предупреждение были отправлены день назад. @w2 Пока не прибудет помощь, это может занять некоторое время. @w2 Я боюсь, что нам придется запечатать большие части корабля и затопить области дезинфицирующими жидкостями.",,,,,,,,
dialogue_0aSKS,"Mission day 550. @w2 \nLog entry 480 \nWho cares.. \n@p9 The crew is lost. @w2 Or transformed. @w2 Or what would you call it? @w2 We've lost main control of the ship. @w2 My crew and I at least managed to prevent the alien organisms taking full control, but we could not prevent the ship from moving back to Ellyon. @w2 For whatever reason it wants to go there. @w2 We have damaged the engines, but I am afraid this ... @w2 substance ... @w2 is able to repair them over time. @w2 We did not manage to activate the self-destruct. @w2 So I am putting this as a warning for anyone reading this. @w2 Get out of here as quick as you can and blast this ship into pieces. @w2 It is on you to stop this plaque from spreading to inhabited worlds!",,,,,,,,"День миссии 550. @w2 \nЗапись в журнале 480 \nКого это волнует.. \n@p9 Экипаж погиб. @w2 Или трансформируется. @w2 Или как бы вы это назвали? @w2 Мы потеряли главный контроль над кораблем. @w2 Моя команда и я, по крайней мере, сумели предотвратить полный контроль инопланетных организмов, но мы не могли помешать кораблю вернуться на Эллион. @w2 По какой-то причине он хочет туда попасть. @w2 Мы повредили двигатели, но я боюсь этого ... @w2 вещество ... @w2 способен восстанавливать их с течением времени. @w2 Нам не удалось активировать самоуничтожение. @w2 Поэтому я помещаю это в качестве предупреждения для тех, кто читает это. @w2 Убирайся отсюда как можно быстрее и разнеси этот корабль на куски. @w2 Это на вас, чтобы остановить распространение этой бляшки на обитаемые миры!",,,,,,,,
dialogue_miuXa,.. @w2 THERE..! @w2 LEGACY .. @w2 PLEASE HEL..! @w2 \n\n\n< system shutdown >,,,,,,,,".. @w2 ТАМ..! @w2 НАСЛЕДИЕ .. @w2 ПОЖАЛУЙСТА, ХЕЛ..! @w2 \n\n\n< system shutdown >",,,,,,,,
dialogue_SGCOS,Commander? @w2 \n\nShall I send the report of our investigations to agent Kezzel right away?,,,,,,,,Командир? @w2 \n\nДолжен ли я немедленно отправить отчет о наших расследованиях агенту Кеззелю?,,,,,,,,
dialogue_LSmks,Please do so asap!,,,,,,,,"Пожалуйста, сделайте это как можно скорее!",,,,,,,,
dialogue_W0qCS,"Commander! I am glad you survived this. @w2 But we are afraid, things are even worse than we feared. @w2 The Talon have warned us. @w2 It seems The Legacy has risen again in a distant place. @w2 And the poor people of the Ilmarinen have accidentally brought it back to this system. @w2 We will forward your report and contact our allies and talk about the next steps. @w2 Hopefully we found this ship early enough to avoid a second War of Silence. @w2 I'll report back asap.",,,,,,,,"Командир! Я рад, что ты выжил. @w2 Но мы боимся, все еще хуже, чем мы боялись. @w2 Коготь предупредил нас. @w2 Похоже, что Наследие снова возродилось в отдаленном месте. @w2 И бедные люди Ильмаринена случайно вернули его в эту систему. @w2 Мы перешлем ваш отчет, свяжемся с нашими союзниками и обсудим дальнейшие шаги. @w2 Надеюсь, мы нашли этот корабль достаточно рано, чтобы избежать второй Войны Молчания. @w2 Я доложу как можно скорее.",,,,,,,,
dialogue_S8S8A,"<b>Hello Sir!</b>\n\nI am TOP manager Yilk. \n\nI am contacting you via the trading station customer com channel, because you have been chosen to take part in a product evaluation program for our new BEST SELLING Totally Overpowered low-gravity brewed Root Beer.",,,,,,,,"<b>Здравствуйте, сэр!</b>\n\nЯ ТОП-менеджер Yilk. \n\nЯ связываюсь с вами по каналу связи с клиентами торговой станции, потому что вы были выбраны для участия в программе оценки продукта для нашего нового БЕСТСЕЛЛЕРА, полностью ПОДАВЛЕННОГО корневым пивом с низкой гравитацией.",,,,,,,,
